% Universidad de Malaga - ETSI de Telecomunicacion (Spain)                         ,,,,,,,
% Date: 2017-04-14_23:38:59                                                        ,,,,,,,
% ID: Subject_01_ADL_Aplausing_2                                                   ,,,,,,,
% Name: Subject_01                                                                 ,,,,,,,
% Age: 67                                                                          ,,,,,,,
% Height(cm): 156                                                                  ,,,,,,,
% Weight(Kg): 76                                                                   ,,,,,,,
% Gender: F                                                                        ,,,,,,,
% TimeStamp, Sample No, X-Axis, Y-Axis, Z-Axis, Sensor Type, Sensor ID,
139,1,0.409448057,0.77359587,-0.338626236,0,0,
139,2,0.406639636,0.771275997,-0.336062104,0,0,
139,3,0.407495379,0.769444704,-0.337404847,0,0,
139,4,0.403222859,0.766149282,-0.332522422,0,0,
139,5,0.402368665,0.763952315,-0.334598005,0,0,
139,6,0.401880115,0.765660703,-0.332766682,0,0,
139,7,0.398217499,0.766149282,-0.331789583,0,0,
139,8,0.39748469,0.767857671,-0.335452199,0,0,
139,9,0.399683177,0.766270638,-0.33447507,0,0,
139,10,0.395410657,0.768101931,-0.336062104,0,0,
139,11,0.392846525,0.772374451,-0.335329264,0,0,
139,12,0.395166367,0.775304258,-0.339113235,0,0,
139,13,0.39223659,0.781529427,-0.342531562,0,0,
139,14,0.396630496,0.784336269,-0.343874305,0,0,
140,15,0.401147276,0.791050017,-0.342897207,0,0,
140,16,0.40175721,0.792148471,-0.341188818,0,0,
140,17,0.40725112,0.795322537,-0.341677368,0,0,
140,18,0.408959508,0.79788667,-0.33923617,0,0,
140,19,0.41152364,0.797763765,-0.336916298,0,0,
140,20,0.417504549,0.797275245,-0.339968979,0,0,
140,21,0.417625904,0.79764241,-0.341921657,0,0,
140,22,0.418603033,0.79739815,-0.338747591,0,0,
140,23,0.420799971,0.794956923,-0.339357525,0,0,
140,24,0.419945776,0.793735504,-0.340823174,0,0,
140,25,0.419212937,0.789341629,-0.338626236,0,0,
140,26,0.422631264,0.786411881,-0.337283492,0,0,
140,27,0.42653659,0.788121819,-0.338259041,0,0,
145,28,0.428123623,0.783237815,-0.341188818,0,0,
149,29,0.430076271,0.779942393,-0.340334624,0,0,
153,30,0.428735077,0.781285167,-0.340700269,0,0,
159,31,0.427635074,0.781163812,-0.340455979,0,0,
164,32,0.422508359,0.776768327,-0.33496362,0,0,
169,33,0.418480098,0.777256906,-0.332766682,0,0,
179,34,0.417504549,0.777989745,-0.332399487,0,0,
179,35,0.410912156,0.781163812,-0.335573554,0,0,
183,36,0.406396925,0.781040847,-0.336672008,0,0,
188,37,0.401270211,0.779332459,-0.336672008,0,0,
192,38,0.39748469,0.781895041,-0.339846075,0,0,
198,39,0.396020561,0.786167562,-0.341921657,0,0,
203,40,0.394433558,0.78738898,-0.339846075,0,0,
207,41,0.393090785,0.786779046,-0.341067463,0,0,
213,42,0.394556463,0.782750845,-0.342287302,0,0,
217,43,0.394433558,0.786656141,-0.340455979,0,0,
224,44,0.398340434,0.788243175,-0.341311723,0,0,
227,45,0.401147276,0.789341629,-0.336794943,0,0,
231,46,0.403344244,0.786290526,-0.337283492,0,0,
236,47,0.403832793,0.787510335,-0.336427748,0,0,
241,48,0.405908376,0.790440142,-0.335207909,0,0,
246,49,0.404686987,0.789462984,-0.33423081,0,0,
252,50,0.405785441,0.791294277,-0.332643777,0,0,
257,51,0.409203768,0.788487434,-0.333742231,0,0,
262,52,0.408349574,0.790318727,-0.335207909,0,0,
268,53,0.409203768,0.790074468,-0.333499521,0,0,
272,54,0.410667896,0.788731754,-0.334353715,0,0,
277,55,0.409325153,0.78763324,-0.335207909,0,0,
282,56,0.408838153,0.78836453,-0.340578914,0,0,
287,57,0.406639636,0.786656141,-0.342165917,0,0,
292,58,0.407128185,0.78311646,-0.345217079,0,0,
297,59,0.404321343,0.783849299,-0.347902566,0,0,
303,60,0.401512921,0.779576778,-0.347414017,0,0,
308,61,0.399194628,0.780186653,-0.346438468,0,0,
312,62,0.395899206,0.779209554,-0.345705628,0,0,
317,63,0.396509141,0.777989745,-0.346071273,0,0,
322,64,0.394433558,0.77383858,-0.341677368,0,0,
328,65,0.393944979,0.774694324,-0.341067463,0,0,
333,66,0.392115235,0.770666063,-0.341554463,0,0,
337,67,0.391015202,0.772130191,-0.337160587,0,0,
343,68,0.391626686,0.771031737,-0.336062104,0,0,
353,69,0.393213719,0.770421803,-0.33899188,0,0,
358,70,0.396874756,0.77286303,-0.342043012,0,0,
358,71,0.39748469,0.77835536,-0.341677368,0,0,
367,72,0.397973239,0.781040847,-0.341921657,0,0,
372,73,0.395532012,0.782506526,-0.345095694,0,0,
373,74,0.396874756,0.783849299,-0.346438468,0,0,
378,75,0.397119045,0.789341629,-0.347414017,0,0,
383,76,0.399194628,0.795934021,-0.340090364,0,0,
388,77,0.402368665,0.799106538,-0.348146826,0,0,
393,78,0.404686987,0.799473703,-0.340944529,0,0,
401,79,0.405541182,0.80264622,-0.340334624,0,0,
406,80,0.407861024,0.803501964,-0.343630046,0,0,
412,81,0.408959508,0.800449252,-0.337770492,0,0,
413,82,0.408105314,0.796176732,-0.343508691,0,0,
418,83,0.403711438,0.793004274,-0.337893397,0,0,
424,84,0.404321343,0.789707303,-0.342287302,0,0,
429,85,0.406639636,0.790928662,-0.33471936,0,0,
433,86,0.406518281,0.787998915,-0.340211719,0,0,
438,87,0.403832793,0.783970654,-0.333376616,0,0,
445,88,0.403222859,0.785313368,-0.332522422,0,0,
451,89,0.403832793,0.783605039,-0.341188818,0,0,
457,90,0.402124405,0.781408072,-0.333620876,0,0,
462,91,0.401147276,0.782506526,-0.340700269,0,0,
467,92,0.399927467,0.783970654,-0.338381976,0,0,
472,93,0.402734309,0.781285167,-0.342043012,0,0,
474,94,0.403588504,0.78336072,-0.350099504,0,0,
479,95,0.403099954,0.787144721,-0.349489599,0,0,
484,96,0.405908376,0.786290526,-0.349489599,0,0,
489,97,0.400537372,0.785679042,-0.347781211,0,0,
494,98,0.399194628,0.784824848,-0.349489599,0,0,
501,99,0.400903016,0.783605039,-0.352784991,0,0,
505,100,0.39699769,0.786046207,-0.348635405,0,0,
509,101,0.398584694,0.78738898,-0.345949888,0,0,
514,102,0.395166367,0.788731754,-0.344851434,0,0,
519,103,0.395776302,0.785801947,-0.34423995,0,0,
524,104,0.398217499,0.785436332,-0.341798723,0,0,
529,105,0.398827434,0.784947753,-0.350466698,0,0,
534,106,0.401025921,0.785069108,-0.347292662,0,0,
540,107,0.399683177,0.782993555,-0.339968979,0,0,
546,108,0.40200147,0.783482075,-0.33972472,0,0,
553,109,0.400781661,0.785436332,-0.336550653,0,0,
560,110,0.402612954,0.783849299,-0.33923617,0,0,
560,111,0.398340434,0.78311646,-0.337404847,0,0,
565,112,0.397363305,0.780919492,-0.340334624,0,0,
570,113,0.396264851,0.779698133,-0.338868976,0,0,
576,114,0.390161008,0.781408072,-0.33496362,0,0,
580,115,0.38747552,0.779332459,-0.333986521,0,0,
585,116,0.384545743,0.779576778,-0.33020255,0,0,
592,117,0.382593095,0.781895041,-0.332522422,0,0,
597,118,0.383203,0.784214914,-0.340823174,0,0,
602,119,0.384180099,0.785557687,-0.338259041,0,0,
609,120,0.385767132,0.789097369,-0.342043012,0,0,
611,121,0.389185458,0.79263705,-0.345949888,0,0,
615,122,0.391015202,0.796299636,-0.347414017,0,0,
620,123,0.395043463,0.800327897,-0.34875676,0,0,
625,124,0.396143496,0.800816476,-0.350709409,0,0,
630,125,0.401635855,0.799350798,-0.359621674,0,0,
635,126,0.399560273,0.80264622,-0.340090364,0,0,
643,127,0.406396925,0.798008025,-0.355959058,0,0,
648,128,0.408470958,0.793369889,-0.348879665,0,0,
653,129,0.406883925,0.795445442,-0.332643777,0,0,
659,130,0.407982379,0.788853109,-0.344607145,0,0,
661,131,0.405541182,0.784093559,-0.350953698,0,0,
666,132,0.403588504,0.787266076,-0.325320125,0,0,
671,133,0.403832793,0.785801947,-0.330935389,0,0,
676,134,0.405175537,0.775914133,-0.346681178,0,0,
681,135,0.408105314,0.779088199,-0.333010972,0,0,
687,136,0.407495379,0.784214914,-0.320681959,0,0,
692,137,0.405541182,0.776402712,-0.340578914,0,0,
698,138,0.410302252,0.775304258,-0.345217079,0,0,
703,139,0.40676257,0.785679042,-0.322390348,0,0,
708,140,0.407616764,0.782018006,-0.332888067,0,0,
711,141,0.406273991,0.781529427,-0.350466698,0,0,
716,142,0.400537372,0.78763324,-0.336427748,0,0,
721,143,0.392602235,0.792027116,-0.331668228,0,0,
726,144,0.395043463,0.78763324,-0.348879665,0,0,
731,145,0.393213719,0.789462984,-0.34875676,0,0,
743,146,0.38796407,0.79739815,-0.338137686,0,0,
743,147,0.386621326,0.796176732,-0.343630046,0,0,
747,148,0.390405297,0.795566857,-0.349978149,0,0,
752,149,0.392602235,0.801182091,-0.340455979,0,0,
757,150,0.393457979,0.801060736,-0.337039202,0,0,
762,151,0.394556463,0.796421051,-0.343385756,0,0,
767,152,0.401512921,0.796421051,-0.335940748,0,0,
772,153,0.404198408,0.795322537,-0.332033873,0,0,
778,154,0.405908376,0.794468343,-0.333499521,0,0,
782,155,0.411400735,0.795201182,-0.33471936,0,0,
791,156,0.41201064,0.793614149,-0.331423938,0,0,
796,157,0.415063322,0.794591248,-0.332156777,0,0,
801,158,0.416038871,0.793735504,-0.332643777,0,0,
805,159,0.414330482,0.789097369,-0.333986521,0,0,
809,160,0.412133545,0.787510335,-0.336306393,0,0,
812,161,0.413720578,0.787144721,-0.336427748,0,0,
817,162,0.410790801,0.788853109,-0.336916298,0,0,
822,163,0.405175537,0.791417241,-0.336185008,0,0,
827,164,0.404321343,0.790318727,-0.342287302,0,0,
832,165,0.401270211,0.790928662,-0.344118595,0,0,
838,166,0.39699769,0.789220273,-0.340700269,0,0,
843,167,0.393700719,0.792759955,-0.343141496,0,0,
850,168,0.392357975,0.792759955,-0.34399724,0,0,
853,169,0.394433558,0.787754595,-0.344851434,0,0,
858,170,0.392969429,0.787266076,-0.342531562,0,0,
863,171,0.393335074,0.787998915,-0.344607145,0,0,
868,172,0.393457979,0.785192013,-0.342531562,0,0,
873,173,0.395166367,0.782627881,-0.337527782,0,0,
878,174,0.396874756,0.782750845,-0.336185008,0,0,
886,175,0.398217499,0.781895041,-0.33447507,0,0,
890,176,0.399315983,0.781895041,-0.336427748,0,0,
894,177,0.402368665,0.778599679,-0.333865166,0,0,
899,178,0.398706079,0.779942393,-0.335940748,0,0,
904,179,0.396386206,0.781773686,-0.335696459,0,0,
908,180,0.396020561,0.782018006,-0.335573554,0,0,
913,181,0.393090785,0.781040847,-0.334598005,0,0,
918,182,0.388696909,0.783726394,-0.33972472,0,0,
923,183,0.393579364,0.786779046,-0.336550653,0,0,
928,184,0.389551103,0.790563047,-0.34448424,0,0,
935,185,0.391259491,0.793125629,-0.341067463,0,0,
940,186,0.38796407,0.796665311,-0.345339984,0,0,
944,187,0.39248088,0.798008025,-0.343508691,0,0,
950,188,0.393579364,0.796665311,-0.346681178,0,0,
954,189,0.396143496,0.797032475,-0.350588053,0,0,
959,190,0.398827434,0.795811117,-0.345705628,0,0,
964,191,0.40249005,0.794956923,-0.34423995,0,0,
969,192,0.405175537,0.794712663,-0.343385756,0,0,
973,193,0.403588504,0.795322537,-0.342165917,0,0,
980,194,0.409448057,0.792515695,-0.341677368,0,0,
986,195,0.4122549,0.795934021,-0.344607145,0,0,
990,196,0.409448057,0.791417241,-0.339601785,0,0,
996,197,0.411156446,0.78763324,-0.336185008,0,0,
1000,198,0.411400735,0.790074468,-0.336427748,0,0,
1004,199,0.410790801,0.787754595,-0.332522422,0,0,
1009,200,0.41201064,0.780675232,-0.335573554,0,0,
1014,201,0.409936607,0.779821038,-0.336794943,0,0,
1019,202,0.407616764,0.779821038,-0.336427748,0,0,
1024,203,0.406639636,0.779209554,-0.336306393,0,0,
1030,204,0.403588504,0.777501166,-0.333132327,0,0,
1042,205,0.398950338,0.778478265,-0.331912488,0,0,
1042,206,0.397973239,0.781650782,-0.331056744,0,0,
1050,207,0.399560273,0.783726394,-0.333986521,0,0,
1050,208,0.398340434,0.788731754,-0.338014781,0,0,
1057,209,0.397363305,0.790805757,-0.341311723,0,0,
1060,210,0.39724195,0.791905761,-0.345582694,0,0,
1066,211,0.398950338,0.796421051,-0.345582694,0,0,
1071,212,0.39772895,0.79739815,-0.351320893,0,0,
1075,213,0.398706079,0.798985183,-0.352540731,0,0,
1083,214,0.395776302,0.799717963,-0.356691897,0,0,
1094,215,0.396509141,0.799473703,-0.351197988,0,0,
1094,216,0.394800752,0.800449252,-0.349733859,0,0,
1102,217,0.391748041,0.800693572,-0.348879665,0,0,
1102,218,0.392357975,0.801426351,-0.34875676,0,0,
1109,219,0.387842715,0.803988934,-0.349855214,0,0,
1116,220,0.384424388,0.804600418,-0.349489599,0,0,
1116,221,0.382837355,0.802036285,-0.348146826,0,0,
1121,222,0.376733541,0.800449252,-0.34900102,0,0,
1126,223,0.37844348,0.79788667,-0.345949888,0,0,
1131,224,0.378809124,0.799106538,-0.342165917,0,0,
1140,225,0.37819919,0.79739815,-0.341067463,0,0,
1145,226,0.379786223,0.798008025,-0.338626236,0,0,
1149,227,0.381373256,0.798862219,-0.334842265,0,0,
1151,228,0.382348806,0.798617959,-0.335817814,0,0,
1156,229,0.38247171,0.799473703,-0.333255231,0,0,
1161,230,0.388331264,0.801060736,-0.334598005,0,0,
1166,231,0.392602235,0.802769125,-0.337893397,0,0,
1171,232,0.391992331,0.803501964,-0.336062104,0,0,
1176,233,0.394677818,0.803746223,-0.336306393,0,0,
1181,234,0.39748469,0.805943191,-0.339113235,0,0,
1192,235,0.39724195,0.804844737,-0.33471936,0,0,
1192,236,0.393823624,0.806187451,-0.335573554,0,0,
1197,237,0.395166367,0.808140099,-0.336062104,0,0,
1201,238,0.395166367,0.808994293,-0.334842265,0,0,
1206,239,0.391992331,0.806430161,-0.330081195,0,0,
1211,240,0.391382396,0.813143909,-0.329227,0,0,
1216,241,0.392115235,0.814486682,-0.324831575,0,0,
1222,242,0.392602235,0.815585136,-0.327884257,0,0,
1227,243,0.397119045,0.817295074,-0.32995829,0,0,
1243,244,0.402612954,0.818027914,-0.332033873,0,0,
1243,245,0.400903016,0.818270624,-0.328738451,0,0,
1243,246,0.401880115,0.814609587,-0.328128517,0,0,
1249,247,0.405541182,0.812045455,-0.328615516,0,0,
1256,248,0.403222859,0.812289715,-0.330814034,0,0,
1262,249,0.406273991,0.813266814,-0.330814034,0,0,
1262,250,0.409325153,0.809848487,-0.328249902,0,0,
1267,251,0.412133545,0.807651579,-0.329836905,0,0,
1277,252,0.412866384,0.804600418,-0.329348356,0,0,
1277,253,0.413841933,0.798740864,-0.327272773,0,0,
1288,254,0.413720578,0.790563047,-0.326418579,0,0,
1288,255,0.411035091,0.786290526,-0.325564384,0,0,
1293,256,0.412377834,0.782139361,-0.324344575,0,0,
1299,257,0.409082413,0.784947753,-0.323123187,0,0,
1302,258,0.406639636,0.780796587,-0.327030063,0,0,
1307,259,0.40200147,0.78311646,-0.325564384,0,0,
1312,260,0.400781661,0.782383621,-0.322390348,0,0,
1317,261,0.398706079,0.785069108,-0.322024703,0,0,
1322,262,0.395410657,0.787754595,-0.325075835,0,0,
1331,263,0.396020561,0.788608789,-0.323367447,0,0,
1336,264,0.395532012,0.789951563,-0.326662868,0,0,
1341,265,0.39699769,0.789585948,-0.326174319,0,0,
1343,266,0.396386206,0.797153831,-0.326418579,0,0,
1347,267,0.402734309,0.798252344,-0.322268993,0,0,
1352,268,0.407739669,0.801426351,-0.318606377,0,0,
1358,269,0.410057962,0.803501964,-0.317019343,0,0,
1363,270,0.413964868,0.807285905,-0.314701051,0,0,
1368,271,0.419580132,0.803746223,-0.314212501,0,0,
1377,272,0.424828202,0.801182091,-0.310917079,0,0,
1383,273,0.42629233,0.800204992,-0.313114017,0,0,
1389,274,0.429833561,0.801060736,-0.312869728,0,0,
1389,275,0.432151854,0.794468343,-0.308597207,0,0,
1394,276,0.432884693,0.791661501,-0.309695691,0,0,
1398,277,0.431663305,0.787021756,-0.308720142,0,0,
1404,278,0.429833561,0.784580588,-0.303104877,0,0,
1408,279,0.427148074,0.778722584,-0.303470492,0,0,
1413,280,0.422142714,0.780065298,-0.298343778,0,0,
1419,281,0.418847293,0.784947753,-0.302127749,0,0,
1427,282,0.415917516,0.7828722,-0.298953712,0,0,
1433,283,0.409813702,0.785801947,-0.298222423,0,0,
1438,284,0.402734309,0.787510335,-0.30591172,0,0,
1443,285,0.401635855,0.788608789,-0.308475852,0,0,
1447,286,0.403222859,0.793248534,-0.308597207,0,0,
1449,287,0.404809892,0.796176732,-0.311771274,0,0,
1454,288,0.404442698,0.797275245,-0.312625468,0,0,
1458,289,0.410057962,0.798252344,-0.315555245,0,0,
1463,290,0.414574772,0.796543956,-0.312991112,0,0,
1469,291,0.419580132,0.792759955,-0.308841497,0,0,
1478,292,0.421654165,0.784824848,-0.308841497,0,0,
1483,293,0.424583942,0.781650782,-0.305301815,0,0,
1487,294,0.421898425,0.777012646,-0.301517844,0,0,
1489,295,0.420799971,0.77310729,-0.301639199,0,0,
1494,296,0.419212937,0.765660703,-0.299320906,0,0,
1499,297,0.41677171,0.767126381,-0.296635389,0,0,
1504,298,0.403344244,0.764683604,-0.296268195,0,0,
1509,299,0.397607595,0.760412633,-0.294559807,0,0,
1514,300,0.393213719,0.761266828,-0.294071257,0,0,
1524,301,0.388452649,0.765783668,-0.296512485,0,0,
1529,302,0.389062554,0.773717225,-0.297122389,0,0,
1534,303,0.390893847,0.783482075,-0.301639199,0,0,
1539,304,0.400658727,0.789830208,-0.30066365,0,0,
1540,305,0.40676257,0.798252344,-0.307498753,0,0,
1544,306,0.415307611,0.804233253,-0.310062885,0,0,
1549,307,0.424583942,0.806553066,-0.3151896,0,0,
1554,308,0.433861822,0.808017194,-0.310549885,0,0,
1560,309,0.44033128,0.803501964,-0.306888819,0,0,
1565,310,0.442528218,0.799473703,-0.304203331,0,0,
1571,311,0.444846511,0.796421051,-0.302981943,0,0,
1581,312,0.44081828,0.79239279,-0.297855228,0,0,
1584,313,0.438988537,0.790563047,-0.294559807,0,0,
1585,314,0.444359511,0.786167562,-0.293705612,0,0,
1590,315,0.440452635,0.786779046,-0.290165931,0,0,
1595,316,0.436547309,0.786046207,-0.290165931,0,0,
1600,317,0.432030499,0.78311646,-0.287601799,0,0,
1605,318,0.428856462,0.78311646,-0.285283506,0,0,
1610,319,0.42580533,0.785436332,-0.289798737,0,0,
1619,320,0.418603033,0.786900401,-0.289433092,0,0,
1623,321,0.413110673,0.788608789,-0.286014766,0,0,
1628,322,0.410180897,0.794468343,-0.289188832,0,0,
1633,323,0.408715218,0.79764241,-0.294315547,0,0,
1636,324,0.405419797,0.803746223,-0.296756744,0,0,
1640,325,0.403955698,0.811435521,-0.299930811,0,0,
1646,326,0.402124405,0.818393528,-0.297245324,0,0,
1650,327,0.398584694,0.819003463,-0.300540715,0,0,
1656,328,0.396143496,0.815585136,-0.307010204,0,0,
1662,329,0.396143496,0.812901199,-0.309207141,0,0,
1667,330,0.39248088,0.807163,-0.311405629,0,0,
1677,331,0.391138136,0.800816476,-0.31067279,0,0,
1677,332,0.384912938,0.790318727,-0.308475852,0,0,
1682,333,0.381983161,0.779576778,-0.310062885,0,0,
1686,334,0.376123607,0.777624071,-0.304324687,0,0,
1691,335,0.369777083,0.773228645,-0.307254463,0,0,
1697,336,0.358790815,0.771764576,-0.306644559,0,0,
1701,337,0.350001484,0.765416443,-0.306644559,0,0,
1706,338,0.342189282,0.757727146,-0.307620108,0,0,
1711,339,0.330837369,0.749914944,-0.305546075,0,0,
1721,340,0.323635072,0.747595072,-0.301517844,0,0,
1726,341,0.315945774,0.751744688,-0.302493393,0,0,
1731,342,0.309109122,0.761632502,-0.303959042,0,0,
1731,343,0.309597671,0.775792778,-0.304813236,0,0,
1736,344,0.309353381,0.788487434,-0.308841497,0,0,
1741,345,0.31057477,0.802769125,-0.313358307,0,0,
1746,346,0.318019807,0.816562235,-0.320681959,0,0,
1751,347,0.325954914,0.824497402,-0.333742231,0,0,
1756,348,0.335598439,0.826327145,-0.347902566,0,0,
1768,349,0.345607609,0.826815665,-0.351930797,0,0,
1768,350,0.356470942,0.828037083,-0.356691897,0,0,
1773,351,0.370875537,0.828891277,-0.354981959,0,0,
1780,352,0.385888487,0.830599666,-0.347048372,0,0,
1786,353,0.398461789,0.833652318,-0.342531562,0,0,
1787,354,0.40700683,0.837436318,-0.334109426,0,0,
1792,355,0.417870194,0.839633226,-0.324221641,0,0,
1797,356,0.42177707,0.83597064,-0.317019343,0,0,
1802,357,0.424339652,0.834995091,-0.309818596,0,0,
1810,358,0.430687755,0.832552314,-0.305178881,0,0,
1813,359,0.438744247,0.834995091,-0.304934621,0,0,
1818,360,0.444359511,0.834262252,-0.307987303,0,0,
1826,361,0.452658743,0.830233991,-0.310549885,0,0,
1830,362,0.461203784,0.823885918,-0.31067279,0,0,
1836,363,0.467673242,0.813632488,-0.311282724,0,0,
1839,364,0.469260275,0.801792026,-0.314212501,0,0,
1842,365,0.476218283,0.787754595,-0.314578116,0,0,
1847,366,0.47939235,0.774571419,-0.311892629,0,0,
1852,367,0.481589288,0.760533988,-0.312259823,0,0,
1862,368,0.480612159,0.749182105,-0.30591172,0,0,
1864,369,0.483663321,0.741735518,-0.299686521,0,0,
1869,370,0.482687742,0.7297737,-0.299686521,0,0,
1875,371,0.483786225,0.733313382,-0.29138577,0,0,
1878,372,0.491842717,0.73953861,-0.28589341,0,0,
1883,373,0.498067915,0.743811131,-0.284062117,0,0,
1887,374,0.506368697,0.751744688,-0.285404861,0,0,
1893,375,0.513326705,0.754674435,-0.288455993,0,0,
1898,376,0.519307613,0.757238567,-0.293095708,0,0,
1903,377,0.524190068,0.759435534,-0.299565166,0,0,
1909,378,0.530293882,0.759191275,-0.305790365,0,0,
1914,379,0.538348794,0.7588256,-0.307010204,0,0,
1919,380,0.539448857,0.756750047,-0.310549885,0,0,
1925,381,0.541522861,0.751257658,-0.311526984,0,0,
1928,382,0.540303051,0.747473717,-0.307498753,0,0,
1933,383,0.537983179,0.74405539,-0.298343778,0,0,
1938,384,0.533466339,0.743078291,-0.285160571,0,0,
1943,385,0.524067104,0.748572171,-0.264165163,0,0,
1948,386,0.506124377,0.751379073,-0.248540729,0,0,
1954,387,0.492452621,0.759801149,-0.23767738,0,0,
1964,388,0.481466353,0.76907903,-0.237188831,0,0,
1964,389,0.46962592,0.776524067,-0.241461352,0,0,
1971,390,0.459495395,0.788487434,-0.250860602,0,0,
1975,391,0.451927453,0.800204992,-0.264043808,0,0,
1979,392,0.447410643,0.807285905,-0.28186515,0,0,
1984,393,0.443016768,0.811069906,-0.296879679,0,0,
1989,394,0.441916734,0.812289715,-0.309818596,0,0,
1994,395,0.44081828,0.813511133,-0.317875087,0,0,
1999,396,0.436790019,0.815342426,-0.322024703,0,0,
2008,397,0.433983177,0.811435521,-0.327639967,0,0,
2010,398,0.427025139,0.806797385,-0.325930029,0,0,
2019,399,0.417016,0.805575967,-0.321047604,0,0,
2023,400,0.408838153,0.801547766,-0.318973571,0,0,
2025,401,0.403099954,0.795201182,-0.316532344,0,0,
2029,402,0.393579364,0.789220273,-0.311771274,0,0,
2034,403,0.384912938,0.781163812,-0.313968211,0,0,
2039,404,0.380274773,0.772495806,-0.312504113,0,0,
2044,405,0.371974021,0.765905023,-0.315799505,0,0,
2049,406,0.362330496,0.755772948,-0.313968211,0,0,
2057,407,0.356105298,0.748693526,-0.313479662,0,0,
2060,408,0.349635839,0.73978287,-0.313723922,0,0,
2067,409,0.341579348,0.733434737,-0.311526984,0,0,
2072,410,0.334255695,0.729650795,-0.307987303,0,0,
2075,411,0.333157212,0.73001796,-0.304203331,0,0,
2080,412,0.329738885,0.739294291,-0.298709422,0,0,
2084,413,0.326809108,0.756140113,-0.287601799,0,0,
2090,414,0.328517497,0.770666063,-0.284916312,0,0,
2095,415,0.327786237,0.78787756,-0.284062117,0,0,
2101,416,0.327907592,0.803013384,-0.286991894,0,0,
2106,417,0.323513716,0.813388169,-0.294681191,0,0,
2112,418,0.323269427,0.820834756,-0.308841497,0,0,
2117,419,0.329738885,0.820590496,-0.320681959,0,0,
2121,420,0.333401501,0.823520243,-0.334598005,0,0,
2125,421,0.340480894,0.832552314,-0.345095694,0,0,
2130,422,0.351954162,0.846346974,-0.352540731,0,0,
2135,423,0.360987753,0.857698917,-0.355959058,0,0,
2140,424,0.370508343,0.868929446,-0.350832343,0,0,
2145,425,0.382348806,0.879182875,-0.341798723,0,0,
2150,426,0.389672458,0.881745458,-0.332156777,0,0,
2161,427,0.400048822,0.881624103,-0.317996472,0,0,
2167,428,0.410057962,0.876008809,-0.300540715,0,0,
2171,429,0.423241168,0.871492028,-0.293949902,0,0,
2172,430,0.43080911,0.863435507,-0.287968993,0,0,
2176,431,0.439475536,0.852816463,-0.285160571,0,0,
2181,432,0.448264837,0.839754641,-0.283940732,0,0,
2186,433,0.453391552,0.824984372,-0.28638196,0,0,
2191,434,0.45986104,0.811558425,-0.287724704,0,0,
2196,435,0.466086209,0.796055377,-0.292239964,0,0,
2203,436,0.471580118,0.783605039,-0.289798737,0,0,
2207,437,0.476218283,0.773228645,-0.292972803,0,0,
2211,438,0.478536576,0.760899663,-0.29590258,0,0,
2219,439,0.480612159,0.750890493,-0.295169741,0,0,
2221,440,0.487325907,0.751379073,-0.293705612,0,0,
2226,441,0.491109878,0.747960687,-0.291508675,0,0,
2231,442,0.49818927,0.742347002,-0.288823187,0,0,
2236,443,0.50368315,0.745153844,-0.292728513,0,0,
2241,444,0.510518253,0.74405539,-0.292362869,0,0,
2247,445,0.518819034,0.745519519,-0.290652931,0,0,
