% Universidad de Malaga - ETSI de Telecomunicacion (Spain)                         ,,,,,,,
% Date: 2017-04-14_23:38:23                                                        ,,,,,,,
% ID: Subject_01_ADL_Aplausing_1                                                   ,,,,,,,
% Name: Subject_01                                                                 ,,,,,,,
% Age: 67                                                                          ,,,,,,,
% Height(cm): 156                                                                  ,,,,,,,
% Weight(Kg): 76                                                                   ,,,,,,,
% Gender: F                                                                        ,,,,,,,
% TimeStamp, Sample No, X-Axis, Y-Axis, Z-Axis, Sensor Type, Sensor ID,
102,1,-0.138749644,0.886872172,0.33102873,0,0,
102,2,-0.138139725,0.886506557,0.332371503,0,0,
102,3,-0.134844318,0.88955766,0.331150115,0,0,
102,4,-0.140215307,0.886627913,0.333714247,0,0,
102,5,-0.139116839,0.886262238,0.334568441,0,0,
102,6,-0.138628289,0.887116432,0.334689796,0,0,
102,7,-0.136796981,0.888093531,0.341282189,0,0,
102,8,-0.138628289,0.888337851,0.339816511,0,0,
102,9,-0.140948147,0.890167594,0.340183705,0,0,
102,10,-0.141802341,0.889192045,0.341892093,0,0,
102,11,-0.143022165,0.888214946,0.342013448,0,0,
103,12,-0.143510714,0.888093531,0.342257738,0,0,
103,13,-0.143999279,0.883821011,0.337986767,0,0,
103,14,-0.143145084,0.87954849,0.33530125,0,0,
103,15,-0.143876359,0.876618743,0.333102763,0,0,
103,16,-0.14290081,0.87905997,0.332127213,0,0,
103,17,-0.142656535,0.877961516,0.334324151,0,0,
103,18,-0.140948147,0.880158424,0.334812701,0,0,
103,19,-0.14290081,0.881624103,0.337619573,0,0,
103,20,-0.145707667,0.882111073,0.338596672,0,0,
109,21,-0.144120634,0.883211136,0.341282189,0,0,
115,22,-0.138749644,0.883211136,0.340427995,0,0,
115,23,-0.139116839,0.882234037,0.340427995,0,0,
121,24,-0.137529805,0.88430959,0.339939415,0,0,
126,25,-0.136919901,0.886872172,0.337375283,0,0,
133,26,-0.137529805,0.885408044,0.331394374,0,0,
138,27,-0.136308417,0.885285139,0.332248569,0,0,
143,28,-0.137164176,0.889192045,0.332981408,0,0,
148,29,-0.135942787,0.888947725,0.332615763,0,0,
154,30,-0.134600043,0.891266048,0.33505699,0,0,
159,31,-0.135942787,0.892366111,0.336276829,0,0,
164,32,-0.135454237,0.889436305,0.3400608,0,0,
169,33,-0.141558051,0.890779078,0.338473767,0,0,
172,34,-0.138872564,0.890046239,0.34030506,0,0,
177,35,-0.13801837,0.8893134,0.3400608,0,0,
180,36,-0.139482483,0.886383593,0.337498218,0,0,
186,37,-0.138262644,0.882722557,0.340183705,0,0,
192,38,-0.138749644,0.877228677,0.337131023,0,0,
195,39,-0.133867204,0.877840102,0.332248569,0,0,
200,40,-0.133745849,0.878450036,0.332004309,0,0,
205,41,-0.131181702,0.880525649,0.333958507,0,0,
210,42,-0.133867204,0.876741648,0.333835602,0,0,
215,43,-0.131670266,0.874421775,0.337131023,0,0,
226,44,-0.128496215,0.880402684,0.338596672,0,0,
226,45,-0.131670266,0.877595842,0.338108122,0,0,
231,46,-0.133867204,0.880037069,0.343844742,0,0,
241,47,-0.133867204,0.882843912,0.345798969,0,0,
241,48,-0.131425992,0.882478297,0.339816511,0,0,
246,49,-0.133378655,0.882478297,0.339572221,0,0,
251,50,-0.138139725,0.88455385,0.336276829,0,0,
256,51,-0.135942787,0.88430959,0.333225697,0,0,
261,52,-0.139238194,0.88430959,0.333469957,0,0,
265,53,-0.138506919,0.885408044,0.328343242,0,0,
274,54,-0.138749644,0.886139333,0.329318792,0,0,
276,55,-0.139971033,0.885040879,0.331515729,0,0,
284,56,-0.143510714,0.885529399,0.329807341,0,0,
288,57,-0.142533615,0.888459206,0.333714247,0,0,
292,58,-0.143022165,0.887239397,0.335911185,0,0,
296,59,-0.142533615,0.886627913,0.33554399,0,0,
301,60,-0.140580952,0.888337851,0.340427995,0,0,
306,61,-0.139848113,0.886872172,0.336399734,0,0,
311,62,-0.139726758,0.885408044,0.334812701,0,0,
316,63,-0.138749644,0.88406533,0.33578825,0,0,
323,64,-0.134721398,0.882478297,0.335178345,0,0,
328,65,-0.135209948,0.883821011,0.336155444,0,0,
333,66,-0.134111479,0.883942425,0.336886734,0,0,
339,67,-0.134355754,0.883698106,0.337009639,0,0,
342,68,-0.134111479,0.882234037,0.336399734,0,0,
347,69,-0.135577142,0.884430945,0.338352412,0,0,
351,70,-0.138872564,0.885529399,0.340670705,0,0,
357,71,-0.139848113,0.886262238,0.339695156,0,0,
362,72,-0.142656535,0.885529399,0.342013448,0,0,
373,73,-0.140215307,0.88455385,0.339085221,0,0,
373,74,-0.140336663,0.889192045,0.344211936,0,0,
377,75,-0.143022165,0.88906914,0.337009639,0,0,
382,76,-0.143389359,0.892975986,0.339572221,0,0,
387,77,-0.142533615,0.891510308,0.331638664,0,0,
392,78,-0.140825227,0.890779078,0.336276829,0,0,
397,79,-0.138872564,0.892853081,0.336765379,0,0,
402,80,-0.141435146,0.891388953,0.332858503,0,0,
407,81,-0.140825227,0.890046239,0.337009639,0,0,
412,82,-0.138383999,0.892243147,0.32626766,0,0,
424,83,-0.138872564,0.892487466,0.332004309,0,0,
424,84,-0.139726758,0.888337851,0.327121854,0,0,
430,85,-0.139361113,0.883942425,0.324803561,0,0,
436,86,-0.13801837,0.881256878,0.328831792,0,0,
441,87,-0.136431336,0.881256878,0.33102873,0,0,
445,88,-0.130816072,0.882111073,0.332004309,0,0,
447,89,-0.13301301,0.880281329,0.329685986,0,0,
452,90,-0.132647365,0.880768359,0.333469957,0,0,
458,91,-0.129961878,0.878815711,0.334324151,0,0,
463,92,-0.130206153,0.878815711,0.337498218,0,0,
468,93,-0.129351959,0.876863003,0.338718027,0,0,
473,94,-0.12825194,0.879669905,0.339816511,0,0,
478,95,-0.12825194,0.879792809,0.341526449,0,0,
483,96,-0.127397746,0.883088231,0.346285969,0,0,
488,97,-0.129107684,0.883821011,0.343234837,0,0,
493,98,-0.12825194,0.882966816,0.338962317,0,0,
498,99,-0.12825194,0.885529399,0.339695156,0,0,
503,100,-0.132524461,0.887849271,0.342136383,0,0,
508,101,-0.131548896,0.887482107,0.340183705,0,0,
514,102,-0.12776494,0.88906914,0.342501998,0,0,
519,103,-0.130694702,0.8893134,0.336765379,0,0,
524,104,-0.132403091,0.887849271,0.33554399,0,0,
529,105,-0.132280171,0.889923334,0.333469957,0,0,
534,106,-0.132891655,0.892121792,0.331394374,0,0,
539,107,-0.134478673,0.887970626,0.334689796,0,0,
544,108,-0.135332868,0.893097341,0.334445506,0,0,
549,109,-0.134844318,0.892366111,0.336276829,0,0,
554,110,-0.134844318,0.890411854,0.332492858,0,0,
559,111,-0.138872564,0.884919524,0.332737118,0,0,
568,112,-0.137285531,0.884919524,0.331882924,0,0,
577,113,-0.135821432,0.884919524,0.334201247,0,0,
577,114,-0.134965673,0.884796619,0.334934086,0,0,
586,115,-0.135821432,0.884430945,0.33530125,0,0,
586,116,-0.137651175,0.882966816,0.34030506,0,0,
593,117,-0.138872564,0.883088231,0.336276829,0,0,
596,118,-0.138383999,0.882111073,0.338596672,0,0,
599,119,-0.140092388,0.882843912,0.334934086,0,0,
604,120,-0.140948147,0.880158424,0.337009639,0,0,
609,121,-0.144364908,0.878815711,0.340670705,0,0,
617,122,-0.141313776,0.881135523,0.341892093,0,0,
622,123,-0.144120634,0.883942425,0.353122622,0,0,
625,124,-0.14290081,0.875764549,0.322362334,0,0,
631,125,-0.142656535,0.881501198,0.340427995,0,0,
636,126,-0.144487828,0.887482107,0.354465395,0,0,
640,127,-0.144364908,0.880891263,0.334445506,0,0,
644,128,-0.138506919,0.879792809,0.329563081,0,0,
650,129,-0.141558051,0.886627913,0.346408904,0,0,
655,130,-0.144243553,0.885773718,0.342746288,0,0,
660,131,-0.136308417,0.882355392,0.325169206,0,0,
665,132,-0.13801837,0.886017978,0.338108122,0,0,
675,133,-0.144487828,0.887849271,0.351291329,0,0,
679,134,-0.142533615,0.881379843,0.330174536,0,0,
680,135,-0.139116839,0.880402684,0.330905825,0,0,
685,136,-0.141558051,0.885652363,0.347751647,0,0,
690,137,-0.140948147,0.88406533,0.33530125,0,0,
696,138,-0.135209948,0.873811901,0.319798201,0,0,
700,139,-0.135332868,0.873688936,0.339695156,0,0,
705,140,-0.137041256,0.878450036,0.340183705,0,0,
717,141,-0.134111479,0.869416416,0.322362334,0,0,
717,142,-0.131548896,0.873567581,0.328708887,0,0,
723,143,-0.136187062,0.882966816,0.343356192,0,0,
728,144,-0.136919901,0.886383593,0.336276829,0,0,
733,145,-0.134111479,0.887482107,0.332492858,0,0,
736,146,-0.139726758,0.895172954,0.350437135,0,0,
741,147,-0.143266439,0.897979796,0.353366911,0,0,
746,148,-0.144853473,0.896759987,0.345920324,0,0,
751,149,-0.149370268,0.899201214,0.354098201,0,0,
756,150,-0.150957301,0.900421023,0.358493626,0,0,
765,151,-0.152788594,0.898956895,0.354465395,0,0,
771,152,-0.1524214,0.902375221,0.354221106,0,0,
777,153,-0.154131353,0.902496576,0.356295139,0,0,
777,154,-0.154252708,0.898712635,0.352755427,0,0,
782,155,-0.150957301,0.901521027,0.356052399,0,0,
786,156,-0.149003074,0.898102701,0.357637882,0,0,
791,157,-0.148516074,0.893464565,0.353244007,0,0,
796,158,-0.148637444,0.892366111,0.351047039,0,0,
802,159,-0.143022165,0.891266048,0.351412684,0,0,
808,160,-0.138749644,0.887482107,0.351412684,0,0,
816,161,-0.138749644,0.885040879,0.352755427,0,0,
824,162,-0.135698512,0.879427135,0.355808139,0,0,
824,163,-0.130937427,0.877961516,0.351291329,0,0,
831,164,-0.129717603,0.877228677,0.348727196,0,0,
838,165,-0.128374845,0.870149255,0.34482187,0,0,
838,166,-0.125200793,0.865388215,0.339085221,0,0,
842,167,-0.12776494,0.859651566,0.338473767,0,0,
847,168,-0.173782468,0.85953021,0.347384453,0,0,
852,169,-0.287793159,0.8602615,0.388888299,0,0,
861,170,-0.575867951,0.864168346,0.545132577,0,0,
871,171,-0.876883268,0.880768359,0.800494373,0,0,
871,172,-0.538149655,0.886995077,0.641685963,0,0,
881,173,0.042761017,0.858918726,0.251075298,0,0,
881,174,0.130282387,0.833285153,0.109478347,0,0,
884,175,0.116489269,0.820346236,0.153789043,0,0,
890,176,0.130405307,0.849642396,0.154154688,0,0,
893,177,0.112339661,0.869295061,0.09934783,0,0,
897,178,0.095005296,0.889923334,0.061140958,0,0,
903,179,0.089512937,0.891510308,0.057601266,0,0,
908,180,0.089635856,0.88955766,0.067243226,0,0,
915,181,0.095982403,0.901886702,0.1285211,0,0,
918,182,0.07144729,0.91860956,0.222877577,0,0,
924,183,0.045569431,0.934478283,0.318821102,0,0,
929,184,0.039465602,0.957914948,0.402314216,0,0,
934,185,0.030310642,0.9802531,0.467620343,0,0,
939,186,0.004432782,0.985624075,0.517179132,0,0,
945,187,-0.035238203,0.978544712,0.544888258,0,0,
950,188,-0.068928279,0.96194315,0.544888258,0,0,
960,189,-0.107379429,0.940214932,0.517544746,0,0,
960,190,-0.134844318,0.916901171,0.472868413,0,0,
965,191,-0.149614543,0.896759987,0.423798203,0,0,
970,192,-0.157915324,0.878327131,0.371065378,0,0,
976,193,-0.155351177,0.869904995,0.321873784,0,0,
978,194,-0.15754813,0.861359954,0.293310434,0,0,
983,195,-0.160356537,0.851106524,0.275366127,0,0,
988,196,-0.168168753,0.849642396,0.262182921,0,0,
993,197,-0.168900028,0.853060722,0.270118058,0,0,
998,198,-0.162430555,0.854524851,0.275366127,0,0,
1006,199,-0.167312995,0.86075002,0.281469971,0,0,
1011,200,-0.172683999,0.864412665,0.297825664,0,0,
1016,201,-0.17598097,0.86953938,0.31174171,0,0,
1021,202,-0.186355755,0.877961516,0.332004309,0,0,
1023,203,-0.192092389,0.887605011,0.346897453,0,0,
1029,204,-0.192580938,0.895294309,0.355440944,0,0,
1033,205,-0.191482469,0.899689734,0.355196655,0,0,
1038,206,-0.195022166,0.90408361,0.345798969,0,0,
1043,207,-0.196487829,0.90359509,0.33578825,0,0,
1050,208,-0.191849664,0.900788188,0.318944007,0,0,
1056,209,-0.187454224,0.901521027,0.303440928,0,0,
1060,210,-0.17646797,0.903106511,0.292333305,0,0,
1065,211,-0.165727526,0.896027148,0.288670719,0,0,
1070,212,-0.16182065,0.890167594,0.285619557,0,0,
1076,213,-0.147294685,0.890411854,0.285253942,0,0,
1079,214,-0.139238194,0.892366111,0.294530243,0,0,
1084,215,-0.132403091,0.893708825,0.299656957,0,0,
1089,216,-0.124467961,0.897614181,0.307469189,0,0,
1094,217,-0.124467961,0.906159222,0.319188297,0,0,
1099,218,-0.124346606,0.910064518,0.330174536,0,0,
1108,219,-0.129473314,0.912505746,0.336521089,0,0,
1112,220,-0.134355754,0.914092779,0.338840961,0,0,
1118,221,-0.142656535,0.914825618,0.339572221,0,0,
1120,222,-0.151078656,0.917755365,0.339450866,0,0,
1124,223,-0.159379423,0.915314198,0.331882924,0,0,
1129,224,-0.165116057,0.913971424,0.329441726,0,0,
1134,225,-0.17207408,0.910064518,0.322118044,0,0,
1140,226,-0.175248131,0.903473735,0.317112714,0,0,
1144,227,-0.1763466,0.897369862,0.312474549,0,0,
1152,228,-0.178177908,0.894318759,0.307469189,0,0,
1157,229,-0.178787827,0.893097341,0.299779892,0,0,
1162,230,-0.181473315,0.891266048,0.302709669,0,0,
1167,231,-0.181838959,0.891023338,0.30624935,0,0,
1170,232,-0.183181703,0.892975986,0.310521871,0,0,
1175,233,-0.18611148,0.893708825,0.307836384,0,0,
1180,234,-0.185990125,0.895782828,0.307469189,0,0,
1185,235,-0.187821418,0.899445474,0.310764611,0,0,
1190,236,-0.189164177,0.90335077,0.307836384,0,0,
1196,237,-0.189164177,0.906403482,0.306859255,0,0,
1201,238,-0.190628275,0.906524837,0.310277611,0,0,
1208,239,-0.189285532,0.905914903,0.307592094,0,0,
1216,240,-0.189164177,0.904572189,0.303929508,0,0,
1216,241,-0.191971034,0.897858441,0.298924148,0,0,
1220,242,-0.184768736,0.894318759,0.291479111,0,0,
1225,243,-0.183548898,0.891633272,0.285498202,0,0,
1230,244,-0.177323714,0.885652363,0.283422619,0,0,
1235,245,-0.166214526,0.880768359,0.280127227,0,0,
1241,246,-0.163529038,0.878450036,0.273534834,0,0,
1249,247,-0.152177125,0.87405616,0.276830256,0,0,
1251,248,-0.139482483,0.871247768,0.276830256,0,0,
1256,249,-0.133501559,0.873933256,0.278540194,0,0,
1262,250,-0.12385805,0.877351582,0.280858487,0,0,
1266,251,-0.119096972,0.87905997,0.286840945,0,0,
1271,252,-0.112261869,0.889680564,0.301243991,0,0,
1276,253,-0.10921073,0.900055408,0.312718809,0,0,
1281,254,-0.107989341,0.911774457,0.326389015,0,0,
1286,255,-0.106036678,0.9231264,0.336521089,0,0,
1291,256,-0.108356535,0.927031696,0.344698936,0,0,
1299,257,-0.113483258,0.929840147,0.348727196,0,0,
1303,258,-0.119341247,0.927276015,0.349460036,0,0,
1308,259,-0.117632858,0.922272205,0.342257738,0,0,
1313,260,-0.118121415,0.910064518,0.332248569,0,0,
1317,261,-0.116900027,0.899322569,0.321385235,0,0,
1321,262,-0.116045833,0.884675205,0.310643226,0,0,
1326,263,-0.112506144,0.87405616,0.299168408,0,0,
1331,264,-0.11409317,0.862092793,0.299291342,0,0,
1337,265,-0.110309206,0.850130975,0.300389796,0,0,
1342,266,-0.109699287,0.844027162,0.30173254,0,0,
1348,267,-0.110309206,0.844027162,0.30698064,0,0,
1353,268,-0.117267221,0.847078264,0.315037131,0,0,
1359,269,-0.120074078,0.85074085,0.32101959,0,0,
1362,270,-0.123003855,0.857454598,0.326633304,0,0,
1367,271,-0.124712244,0.862825632,0.332004309,0,0,
1372,272,-0.128863409,0.865876734,0.337742478,0,0,
1377,273,-0.128863409,0.866243958,0.343479127,0,0,
1382,274,-0.127520651,0.871003449,0.347018808,0,0,
1387,275,-0.12813057,0.872346222,0.34958294,0,0,
1395,276,-0.126177907,0.878450036,0.348850101,0,0,
1401,277,-0.127276376,0.885163784,0.343967676,0,0,
1405,278,-0.129473314,0.893708825,0.338352412,0,0,
1410,279,-0.127032101,0.901398122,0.334324151,0,0,
1412,280,-0.130083233,0.90786761,0.334324151,0,0,
1418,281,-0.134111479,0.911651552,0.331638664,0,0,
1422,282,-0.133867204,0.913848519,0.329441726,0,0,
1428,283,-0.138139725,0.914092779,0.322483689,0,0,
1432,284,-0.146561861,0.914092779,0.32150659,0,0,
1438,285,-0.150590107,0.909575999,0.323093623,0,0,
1447,286,-0.154741257,0.908233225,0.318211168,0,0,
1452,287,-0.162430555,0.906403482,0.317478329,0,0,
1458,288,-0.164627507,0.904816449,0.312718809,0,0,
1462,289,-0.170242772,0.899566829,0.308934838,0,0,
1463,290,-0.172196999,0.895051599,0.305637866,0,0,
1468,291,-0.175003856,0.895538568,0.301366925,0,0,
1473,292,-0.177810714,0.894807279,0.302221119,0,0,
1478,293,-0.183181703,0.898224056,0.301853925,0,0,
1483,294,-0.184647366,0.901398122,0.302709669,0,0,
1488,295,-0.189651176,0.906524837,0.304052413,0,0,
1494,296,-0.192336664,0.907623291,0.30624935,0,0,
1503,297,-0.197220668,0.912261486,0.304783702,0,0,
1504,298,-0.202103108,0.911774457,0.300755441,0,0,
1508,299,-0.193069503,0.911774457,0.299291342,0,0,
1514,300,-0.174515292,0.910676003,0.289770722,0,0,
1518,301,-0.182083234,0.904693544,0.292821854,0,0,
1523,302,-0.192459583,0.90335077,0.296850115,0,0,
1528,303,-0.193802327,0.902252316,0.295751631,0,0,
1534,304,-0.188431337,0.896271408,0.301853925,0,0,
1541,305,-0.188552693,0.890411854,0.300024152,0,0,
1546,306,-0.199538961,0.882599652,0.290136367,0,0,
1552,307,-0.203690127,0.876008809,0.286229491,0,0,
1556,308,-0.20576416,0.875641644,0.280981421,0,0,
1559,309,-0.214309201,0.87930423,0.278905839,0,0,
1564,310,-0.216750413,0.878938615,0.280127227,0,0,
1569,311,-0.218703076,0.882478297,0.284032553,0,0,
1574,312,-0.223219886,0.886995077,0.290257722,0,0,
1579,313,-0.225539744,0.886995077,0.29221195,0,0,
1584,314,-0.22505118,0.888824821,0.291600466,0,0,
1590,315,-0.230543539,0.887116432,0.29672721,0,0,
1596,316,-0.242139727,0.885285139,0.294041693,0,0,
1600,317,-0.242872551,0.887482107,0.294897437,0,0,
1606,318,-0.24409394,0.890046239,0.296240211,0,0,
1609,319,-0.247999266,0.885529399,0.293310434,0,0,
1615,320,-0.245923698,0.878938615,0.291111916,0,0,
1619,321,-0.251783252,0.872469127,0.286718041,0,0,
1625,322,-0.234816059,0.871003449,0.281591326,0,0,
1630,323,-0.212233618,0.87503171,0.281591326,0,0,
1637,324,-0.193923697,0.875398934,0.288060784,0,0,
1643,325,-0.170121416,0.875641644,0.289159268,0,0,
1649,326,-0.153398514,0.871247768,0.291479111,0,0,
1655,327,-0.140948147,0.862946987,0.291111916,0,0,
1659,328,-0.126177907,0.856111884,0.291844755,0,0,
1661,329,-0.113238975,0.847934008,0.293431789,0,0,
1665,330,-0.10188707,0.84524852,0.293187499,0,0,
1670,331,-0.094196223,0.842928648,0.298437148,0,0,
1676,332,-0.085162617,0.84122026,0.30649364,0,0,
1680,333,-0.074543551,0.850375235,0.312351614,0,0,
1690,334,-0.069905385,0.862337053,0.3212623,0,0,
1695,335,-0.067096971,0.87405616,0.329441726,0,0,
1700,336,-0.063191645,0.891144693,0.338718027,0,0,
1705,337,-0.066609971,0.911895812,0.350925684,0,0,
1705,338,-0.073689356,0.920317948,0.360202014,0,0,
1710,339,-0.0872382,0.931914151,0.365938634,0,0,
1715,340,-0.104815289,0.938017964,0.369478345,0,0,
1720,341,-0.124590881,0.938627899,0.36960125,0,0,
1725,342,-0.141435146,0.935576737,0.363985986,0,0,
1730,343,-0.161210731,0.930938601,0.349948585,0,0,
1739,344,-0.177933633,0.925688982,0.33054018,0,0,
1744,345,-0.195510715,0.922027886,0.315769941,0,0,
1750,346,-0.20576416,0.918975234,0.300878346,0,0,
1755,347,-0.216261864,0.916045427,0.288427979,0,0,
1756,348,-0.224318355,0.90860045,0.279638648,0,0,
1761,349,-0.22505118,0.902008057,0.272436351,0,0,
1766,350,-0.228102326,0.891998887,0.26840812,0,0,
1771,351,-0.225784019,0.883332491,0.266455442,0,0,
1776,352,-0.224074081,0.87527597,0.262305856,0,0,
1782,353,-0.221755773,0.875154614,0.26340431,0,0,
1789,354,-0.218947366,0.872956157,0.264014244,0,0,
1797,355,-0.216017589,0.873444676,0.264135599,0,0,
1802,356,-0.21040231,0.876863003,0.274511933,0,0,
1803,357,-0.207351178,0.880281329,0.279150099,0,0,
1808,358,-0.208449647,0.886627913,0.285619557,0,0,
1812,359,-0.213087812,0.888214946,0.295873016,0,0,
1816,360,-0.218337446,0.896027148,0.302342474,0,0,
1822,361,-0.222242773,0.897248507,0.309056222,0,0,
1826,362,-0.228712231,0.893464565,0.311864614,0,0,
1832,363,-0.232253492,0.893464565,0.31149742,0,0,
1839,364,-0.233717591,0.892853081,0.308079094,0,0,
1844,365,-0.236281723,0.888093531,0.307103544,0,0,
1849,366,-0.235304624,0.880768359,0.305150896,0,0,
1852,367,-0.235304624,0.873079062,0.301243991,0,0,
1857,368,-0.236403093,0.872956157,0.292577595,0,0,
1862,369,-0.236647367,0.873811901,0.286840945,0,0,
1867,370,-0.231276378,0.873079062,0.286473751,0,0,
1872,371,-0.227369487,0.878694296,0.283666909,0,0,
1877,372,-0.225661099,0.889192045,0.288793623,0,0,
1885,373,-0.222242773,0.898712635,0.291844755,0,0,
1890,374,-0.222000048,0.906159222,0.290257722,0,0,
1898,375,-0.218581721,0.90835613,0.295263082,0,0,
1907,376,-0.215773314,0.912384391,0.293310434,0,0,
1907,377,-0.211989343,0.91287297,0.294897437,0,0,
1908,378,-0.205887064,0.910797358,0.295140177,0,0,
1913,379,-0.196732104,0.905791998,0.295507371,0,0,
1917,380,-0.188675612,0.897735536,0.297338665,0,0,
1922,381,-0.178422183,0.895905793,0.297825664,0,0,
1928,382,-0.168045834,0.887239397,0.296240211,0,0,
1934,383,-0.159013793,0.875641644,0.290869206,0,0,
1939,384,-0.153764158,0.869904995,0.291234851,0,0,
1945,385,-0.14717333,0.859162986,0.291234851,0,0,
1950,386,-0.138628289,0.847201169,0.291356206,0,0,
1953,387,-0.131914541,0.838167608,0.290869206,0,0,
1958,388,-0.129838958,0.833652318,0.288793623,0,0,
1963,389,-0.120683998,0.828281343,0.290502012,0,0,
1968,390,-0.114581726,0.827548504,0.302709669,0,0,
1973,391,-0.107623704,0.83145386,0.307592094,0,0,
1983,392,-0.102374069,0.840243161,0.311008871,0,0,
1983,393,-0.096881717,0.854280591,0.319065362,0,0,
1989,394,-0.095783249,0.867829442,0.329685986,0,0,
1995,395,-0.097491637,0.886017978,0.338962317,0,0,
1999,396,-0.099567212,0.89859128,0.349704295,0,0,
2003,397,-0.110309206,0.91287297,0.356418043,0,0,
2008,398,-0.124346606,0.926056147,0.362643242,0,0,
2014,399,-0.138383999,0.931914151,0.35959211,0,0,
2018,400,-0.153398514,0.931669891,0.352389812,0,0,
2023,401,-0.166093171,0.928741634,0.347628713,0,0,
2028,402,-0.177689344,0.929595828,0.332371503,0,0,
2033,403,-0.188187063,0.929595828,0.319065362,0,0,
2040,404,-0.194777891,0.926300406,0.305882156,0,0,
2045,405,-0.206008434,0.924224854,0.29245466,0,0,
2049,406,-0.211502343,0.920929432,0.284276813,0,0,
2054,407,-0.216750413,0.913238585,0.273534834,0,0,
2059,408,-0.219924465,0.902985156,0.264624149,0,0,
2064,409,-0.220045835,0.898102701,0.259863079,0,0,
2069,410,-0.228956521,0.888824821,0.251075298,0,0,
2080,411,-0.221267223,0.885652363,0.245215759,0,0,
2080,412,-0.204421401,0.875885904,0.24399592,0,0,
2086,413,-0.209792405,0.864045441,0.244850114,0,0,
2092,414,-0.21980156,0.861238599,0.247656971,0,0,
2096,415,-0.218093172,0.862459958,0.251808137,0,0,
2099,416,-0.220657304,0.862337053,0.259253144,0,0,
2104,417,-0.227492407,0.862825632,0.271582156,0,0,
2109,418,-0.236403093,0.865388215,0.275244772,0,0,
2114,419,-0.240065694,0.868806541,0.27793026,0,0,
2119,420,-0.239088595,0.875154614,0.290257722,0,0,
2126,421,-0.240187064,0.877840102,0.297338665,0,0,
2129,422,-0.246900797,0.882722557,0.300266892,0,0,
2138,423,-0.25300464,0.884796619,0.29697147,0,0,
2143,424,-0.255322933,0.886139333,0.296482921,0,0,
2146,425,-0.261792392,0.887849271,0.297825664,0,0,
2150,426,-0.260449648,0.891754627,0.298558503,0,0,
2155,427,-0.260693938,0.894807279,0.29746002,0,0,
2160,428,-0.262280941,0.900178313,0.29721576,0,0,
2165,429,-0.262646586,0.902130961,0.295384437,0,0,
2179,430,-0.269727528,0.906647742,0.298069954,0,0,
2179,431,-0.27326721,0.9136042,0.304052413,0,0,
2185,432,-0.274242759,0.914825618,0.309421837,0,0,
2190,433,-0.277416825,0.911285937,0.316135585,0,0,
2190,434,-0.283397734,0.896271408,0.322362334,0,0,
2200,435,-0.281812251,0.882111073,0.319188297,0,0,
2200,436,-0.254957289,0.872590482,0.308323383,0,0,
2205,437,-0.229323715,0.861971438,0.30197683,0,0,
2210,438,-0.202224463,0.85000807,0.293187499,0,0,
2215,439,-0.177689344,0.841585934,0.283911169,0,0,
2221,440,-0.154374063,0.8362149,0.279150099,0,0,
2227,441,-0.128009215,0.832065344,0.277807355,0,0,
2236,442,-0.105059572,0.824497402,0.278905839,0,0,
2241,443,-0.083088592,0.818393528,0.283422619,0,0,
2241,444,-0.06819544,0.818027914,0.292333305,0,0,
2246,445,-0.054036681,0.822910368,0.304662317,0,0,
